"143","984","75"
"291","987","66"
"259","990","83"
"133","991","78"
"254","992","23"
"230","996","39"
"160","1003","4"
"190","1010","56"
"93","1011","26"
"186","1012","0"
"47","1013","67"
"292","1015","11"
"199","1020","72"
"80","1026","17"
"160","1029","24"
"70","1030","12"
"109","1032","78"
"83","1038","84"
"166","1039","39"
"271","1043","7"
"249","1045","87"
"227","1048","75"
"177","1050","84"
"299","1051","76"
"295","1053","2"
"97","1056","77"
"289","1057","32"
"136","1061","65"
"34","1062","59"
"217","1064","45"
"144","1065","86"
"103","1066","34"
"77","1067","31"
"13","1070","78"
"121","1071","34"
"37","1073","93"
"173","1075","25"
"293","1077","89"
"116","1078","31"
"293","1079","70"
"91","1081","67"
"128","1082","50"
"202","1083","37"
"137","1084","20"
"269","1086","96"
"292","1088","97"
"27","1094","95"
"220","1096","67"
"75","1098","12"
"222","1100","84"
"127","1102","82"
"249","1104","89"
"16","1105","98"
"226","1108","12"
"297","1109","94"
"265","1110","93"
"54","1111","20"
"90","1114","33"
"139","1117","99"
"47","1119","74"
"58","1120","36"
"88","1123","34"
"140","1124","38"
"229","1128","62"
"70","1131","33"
"38","1132","62"
"114","1133","65"
"39","1134","86"
"244","1137","10"
"252","1140","41"
"293","1141","65"
"284","1142","79"
"132","1143","8"
"142","1146","55"
"110","1150","16"
"90","1151","42"
"46","1152","77"
"180","1153","63"
"151","1156","96"
"69","1160","54"
"215","1164","12"
"46","1167","55"
"143","1169","72"
"42","1173","67"
"5","1175","86"
"85","1176","50"
"54","1182","86"
"199","1183","74"
"125","1184","19"
"104","1185","0"
"216","1186","30"
"18","1191","11"
"220","1193","38"
"105","1195","32"
"116","1196","14"
"254","1197","11"
"277","1199","67"
"100","1201","13"
"292","1203","69"
"89","1204","26"
"146","1206","85"
"218","1208","77"
"59","1209","82"
"257","1211","23"
"151","1212","72"
"46","1214","61"
"234","1215","13"
"19","1216","33"
"115","1217","92"
"25","1219","98"
"203","1220","32"
"78","1221","59"
"54","1222","95"
"56","1223","97"
"244","1225","50"
"121","1226","9"
"187","1227","18"
"226","1229","69"
"222","1231","37"
"41","1232","35"
"184","1233","56"
"292","1238","50"
"215","1240","10"
"212","1242","62"
"182","1247","72"
"56","1249","72"
"153","1250","99"
"297","1251","36"
"285","1253","57"
"103","1255","75"
"24","1258","61"
"244","1259","29"
"28","1260","48"
"70","1262","77"
"265","1263","83"
"153","1264","4"
"294","1265","65"
"242","1268","70"
"283","1269","44"
"137","1270","33"
"267","1273","64"
"0","1276","34"
"110","1280","14"
"16","1282","3"
"136","1283","36"
"100","1284","39"
"157","1285","4"
"216","1287","2"
"122","1288","89"
"290","1291","99"
"98","1293","55"
"221","1295","81"
"26","1296","45"
"190","1297","8"
"62","1300","69"
"16","1302","40"
"73","1304","35"
"156","1306","38"
"239","1307","87"
"197","1309","16"
"196","1311","48"
"231","1312","93"
"126","1313","7"
"241","1314","42"
"76","1316","31"
"160","1318","83"
"69","1320","49"
"274","1322","14"
"277","1323","56"
"220","1330","90"
"133","1331","0"
"258","1335","51"
"132","1337","8"
"89","1341","21"
"195","1342","87"
"233","1343","10"
"132","1347","40"
"294","1348","18"
"23","1350","73"
"171","1353","55"
"29","1354","48"
"146","1355","91"
"62","1356","59"
"163","1357","61"
"194","1359","80"
"196","1360","18"
"12","1361","91"
"292","1368","74"
"122","1370","65"
"178","1371","79"
"236","1373","93"
"41","1377","83"
"38","1378","44"
"250","1379","42"
"153","1380","32"
"22","1382","94"
"150","1384","58"
"217","1388","37"
"59","1389","36"
"211","1390","10"
"91","1392","51"
"201","1395","69"
"195","1396","67"
"189","1397","1"
"46","1399","83"
"109","1400","7"
"262","1401","3"
"26","1402","1"
"178","1403","81"
"78","1404","27"
"223","1405","35"
"279","1406","50"
"234","1409","40"
"215","1410","88"
"231","1413","60"
"100","1416","92"
"200","1417","70"
"267","1419","4"
"54","1420","80"
"39","1421","8"
"277","1424","31"
"132","1426","69"
"184","1427","100"
"221","1428","3"
"124","1433","16"
"8","1434","23"
"226","1435","66"
"268","1436","91"
"85","1438","97"
"154","1439","10"
"189","1440","68"
"218","1441","57"
"33","1445","59"
"159","1446","84"
"67","1449","0"
"160","1450","21"
"88","1451","80"
"42","1455","25"
"195","1457","21"
"104","1458","13"
"86","1459","41"
"215","1461","47"
"265","1464","100"
"51","1466","70"
"131","1467","95"
"74","1468","68"
"269","1469","87"
"182","1473","57"
"127","1474","34"
"128","1476","37"
"286","1477","48"
"271","1480","3"
"96","1486","87"
"183","1487","18"
"78","1489","26"
"74","1498","47"
"156","1502","52"
"168","1506","14"
"79","1507","37"
"21","1511","43"
"57","1512","70"
"86","1513","34"
"140","1515","13"
"181","1517","16"
"185","1519","25"
"191","1521","67"
"14","1522","52"
"164","1525","98"
"255","1527","32"
"210","1529","38"
"104","1530","40"
"191","1532","75"
"146","1536","79"
"258","1537","53"
"6","1542","12"
"196","1543","70"
"245","1545","19"
"49","1546","54"
"272","1548","83"
"132","1549","37"
"14","1551","69"
"256","1553","53"
"271","1556","27"
"227","1560","41"
"79","1563","3"
"228","1564","65"
"50","1567","99"
"141","1568","12"
"285","1569","1"
"68","1570","66"
"218","1572","52"
"273","1573","2"
"299","1576","60"
"237","1577","67"
"20","1579","13"
"64","1580","95"
"33","1581","94"
"121","1582","18"
"70","1583","6"
"80","1584","84"
"285","1589","77"
"77","1591","68"
"187","1594","28"
"263","1595","52"
"125","1596","74"
"217","1597","76"
"274","1600","0"
"17","1602","54"
"10","1606","26"
"110","1607","17"
"173","1608","66"
"101","1609","8"
"245","1611","43"
"111","1613","55"
"5","1614","12"
"217","1616","3"
"86","1619","15"
"193","1620","33"
"88","1623","99"
"289","1625","64"
"45","1626","45"
"37","1627","54"
"62","1628","71"
"13","1629","60"
"40","1630","29"
"119","1632","79"
"218","1633","17"
"299","1635","27"
"32","1636","77"
"241","1637","79"
"163","1639","47"
"172","1641","35"
"227","1644","97"
"62","1645","65"
"24","1647","94"
"228","1648","90"
"232","1650","68"
"7","1653","78"
"217","1654","20"
"262","1655","28"
"157","1658","23"
"176","1659","7"
"119","1660","32"
"262","1661","20"
"224","1662","36"
"48","1664","27"
"296","1665","91"
"170","1666","49"
"197","1669","52"
"155","1670","51"
"201","1674","61"
"145","1675","94"
"246","1677","56"
"245","1680","45"
"291","1681","27"
"130","1682","73"
"219","1684","76"
"196","1685","92"
"293","1686","85"
"206","1687","58"
"107","1688","63"
"223","1689","59"
"153","1691","53"
"282","1692","75"
"260","1697","83"
"1","1698","56"
"5","1699","43"
"239","1701","55"
"128","1702","78"
"142","1703","91"
"71","1704","63"
"281","1705","82"
"196","1707","12"
"133","1708","20"
"129","1713","76"
"274","1720","61"
"156","1722","84"
"163","1723","21"
"73","1724","93"
"23","1726","9"
"243","1728","80"
"100","1732","95"
"152","1733","57"
"56","1734","49"
"179","1736","15"
"156","1738","17"
"201","1740","7"
"102","1741","35"
"96","1742","38"
"54","1743","51"
"62","1744","14"
"200","1746","46"
"25","1748","73"
"39","1751","13"
"31","1755","88"
"198","1757","95"
"168","1759","78"
"140","1760","70"
"77","1761","37"
"12","1762","83"
"245","1764","29"
"185","1765","86"
"137","1769","28"
"244","1770","76"
"194","1771","45"
"278","1772","23"
"235","1774","39"
"197","1777","24"
"95","1781","17"
"174","1782","98"
"184","1783","7"
"190","1784","13"
"26","1785","79"
"30","1787","90"
"234","1789","97"
"138","1792","43"
"196","1797","16"
"142","1798","12"
"111","1799","39"
"170","1802","56"
"245","1803","67"
"273","1805","85"
"292","1808","54"
"194","1811","74"
"65","1815","62"
"142","1821","70"
"226","1822","88"
"206","1824","65"
"159","1825","18"
"221","1826","76"
"43","1827","27"
"167","1828","96"
"180","1829","36"
"229","1830","52"
"157","1832","19"
"214","1833","66"
"146","1834","72"
"157","1836","38"
"183","1837","53"
"227","1838","16"
"15","1839","40"
"93","1840","80"
"236","1841","15"
"265","1842","79"
"233","1843","98"
"196","1845","55"
"218","1847","9"
"155","1848","66"
"209","1850","6"
"166","1851","95"
"232","1852","53"
"166","1854","27"
"225","1857","1"
"248","1858","100"
"230","1859","92"
"277","1861","38"
"23","1862","46"
"8","1863","58"
"26","1867","49"
"279","1868","56"
"89","1869","50"
"234","1871","56"
"231","1872","70"
"230","1873","85"
"154","1875","67"
"284","1878","55"
"85","1882","75"
"241","1883","58"
"150","1891","6"
"298","1892","72"
"232","1894","6"
"166","1896","99"
"114","1899","89"
"243","1901","65"
"153","1902","89"
"288","1903","93"
"123","1904","64"
"84","1908","25"
"195","1911","49"
"139","1913","36"
"183","1918","3"
"221","1919","31"
"219","1920","15"
"64","1921","20"
"231","1922","50"
"235","1926","23"
"252","1927","79"
"132","1928","7"
"165","1930","23"
"250","1931","47"
"224","1933","79"
"260","1934","39"
"49","1937","64"
"192","1940","79"
"72","1941","19"
"24","1942","22"
"18","1943","31"
"297","1946","42"
"292","1947","18"
"158","1948","97"
"33","1951","51"
"203","1953","57"
"69","1954","20"
"279","1958","94"
"149","1959","43"
"157","1963","42"
"76","1965","51"
"272","1966","33"
"15","1967","1"
"86","1970","37"
"211","1971","99"
"100","1972","77"
"54","1976","4"
"83","1978","15"
"90","1979","80"
"143","1980","73"
"260","1981","29"
"86","1986","48"
"202","1987","55"
"118","1989","81"
"194","1990","94"
"195","1991","100"
"157","1993","47"
"83","1995","25"
"4","1998","93"
"103","2000","30"
"70","2003","50"
"170","2004","44"
"20","2005","83"
"124","2011","9"
"292","2012","99"
"268","2013","45"
"133","2014","31"
"217","2015","63"
"21","2016","36"
"194","2020","86"
"237","2021","37"
"33","2022","59"
"71","2025","41"
"256","2027","39"
"118","2030","7"
"5","2031","100"
"216","2039","52"
"281","2043","59"
"217","2045","25"
"241","2047","60"
"72","2048","63"
"225","2049","90"
"248","2050","53"
"255","2056","4"
"31","2057","7"
"245","2060","32"
"98","2065","100"
"150","2072","72"
"250","2077","26"
"30","2079","23"
"97","2080","30"
"50","2084","67"
"81","2085","9"
"101","2088","15"
"90","2089","87"
"116","2090","84"
"9","2091","20"
"158","2094","48"
"65","2095","2"
"116","2096","13"
"298","2098","68"
"175","2103","23"
"216","2106","95"
"185","2109","98"
"72","2110","78"
"22","2112","55"
"67","2115","2"
"55","2117","8"
"220","2121","84"
"24","2124","52"
"157","2127","88"
"8","2128","12"
"192","2129","70"
"69","2130","57"
"86","2131","94"
"161","2134","52"
"85","2136","1"
"39","2137","65"
"188","2138","85"
"2","2139","77"
"200","2140","90"
"190","2143","87"
"68","2144","26"
"58","2146","87"
"96","2147","54"
"116","2149","100"
"9","2151","15"
"146","2157","1"
"266","2158","73"
"194","2159","24"
"217","2160","39"
"170","2161","16"
"100","2162","6"
"96","2163","90"
"76","2164","20"
"118","2166","20"
"43","2169","86"
"160","2174","6"
"271","2181","98"
"241","2187","45"
"275","2188","71"
"283","2192","53"
"65","2193","11"
"94","2196","55"
"186","2197","72"
"231","2199","69"
"124","2200","69"
"289","2203","83"
"37","2206","42"
"269","2208","26"
"220","2209","97"
"287","2210","13"
"292","2215","32"
"60","2216","14"
"18","2219","67"
"110","2220","88"
"62","2221","42"
"80","2222","84"
"82","2223","9"
"290","2225","93"
"253","2226","2"
"254","2227","40"
"203","2229","15"
"63","2230","16"
"7","2233","76"
"295","2237","0"
"296","2239","57"
"64","2240","77"
"299","2243","100"
"124","2248","59"
"119","2249","74"
"75","2250","38"
"270","2254","70"
"164","2255","9"
"118","2257","76"
"229","2260","44"
"83","2261","41"
"125","2263","67"
"286","2267","29"
"157","2268","12"
"100","2269","97"
"66","2270","2"
"99","2272","53"
"20","2273","48"
"170","2274","10"
"164","2275","18"
"253","2278","94"
"196","2279","58"
"131","2281","81"
"95","2282","36"
"53","2283","37"
"82","2285","86"
"65","2287","82"
"73","2288","53"
"271","2289","16"
"26","2293","30"
"139","2295","14"
"281","2296","38"
"179","2297","90"
"175","2300","74"
"122","2301","64"
"15","2305","53"
"35","2306","52"
"164","2309","38"
"71","2310","54"
"73","2311","38"
"57","2313","80"
"188","2314","44"
"225","2315","48"
"156","2316","4"
"114","2318","13"
"37","2323","66"
"4","2324","11"
"264","2326","45"
"278","2327","29"
"183","2331","44"
"25","2333","21"
"21","2334","29"
"71","2335","34"
"26","2337","41"
"235","2339","94"
"248","2341","44"
"284","2344","16"
"286","2346","14"
"67","2349","67"
"149","2353","72"
"120","2355","74"
"208","2359","90"
"182","2360","74"
"243","2362","14"
"69","2363","1"
"201","2364","74"
"265","2365","37"
"214","2368","75"
"69","2369","12"
"251","2372","91"
"182","2373","73"
"115","2374","51"
"4","2376","46"
"139","2377","64"
"277","2379","17"
"175","2380","70"
"31","2381","43"
"164","2384","6"
"45","2386","75"
"157","2388","93"
"8","2389","29"
"192","2391","69"
"204","2392","9"
"234","2393","60"
"295","2397","33"
"163","2398","96"
"243","2399","82"
"102","2400","28"
"299","2402","59"
"208","2403","91"
"0","2404","23"
"64","2406","76"
"101","2407","62"
"260","2411","78"
"236","2413","57"
"172","2416","89"
"287","2418","95"
"230","2422","6"
"226","2423","14"
"9","2426","88"
"281","2430","5"
"177","2432","59"
"169","2433","54"
"37","2435","86"
"198","2436","82"
"215","2438","86"
"6","2442","54"
"10","2443","43"
"200","2444","41"
"187","2447","42"
"249","2449","9"
"207","2452","11"
"266","2453","67"
"172","2454","33"
"59","2455","14"
"5","2456","20"
"141","2458","72"
"111","2461","19"
"56","2463","2"
"68","2467","19"
"130","2469","29"
"244","2472","74"
"133","2474","62"
"31","2475","32"
"290","2480","76"
"184","2483","24"
"190","2484","23"
"44","2486","70"
"29","2487","63"
"131","2489","97"
"132","2495","11"
"84","2496","43"
"70","2498","28"
"291","2499","8"
"128","2501","16"
"233","2502","26"
"67","2504","12"
"82","2505","99"
"210","2507","1"
"227","2508","69"
"157","2509","68"
"122","2511","22"
"138","2512","84"
"29","2515","51"
"104","2516","50"
"44","2519","93"
"232","2520","12"
"75","2521","56"
"233","2522","76"
"39","2523","0"
"60","2525","60"
"206","2526","3"
"101","2527","84"
"89","2528","58"
"272","2529","26"
"174","2531","57"
"207","2535","90"
"0","2537","4"
"114","2538","36"
"85","2539","90"
"250","2540","18"
"167","2542","42"
"271","2543","37"
"3","2544","50"
"269","2545","42"
"61","2547","94"
"43","2548","89"
"278","2550","70"
"155","2553","27"
"3","2555","82"
"267","2558","89"
"275","2559","46"
"179","2562","7"
"201","2564","94"
"155","2572","9"
"127","2578","47"
"289","2579","80"
"235","2583","94"
"81","2587","69"
"207","2589","85"
"92","2590","48"
"156","2592","95"
"112","2593","82"
"58","2596","97"
"89","2599","34"
"262","2601","48"
"187","2602","96"
"73","2604","60"
"297","2605","17"
"225","2608","84"
"276","2609","97"
"58","2612","51"
"179","2613","9"
"125","2614","80"
"222","2618","10"
"126","2620","85"
"58","2621","5"
"172","2623","74"
"66","2625","31"
"171","2626","89"
"291","2627","88"
"116","2628","14"
"280","2630","28"
"41","2631","82"
"175","2633","87"
"274","2634","23"
"161","2637","70"
"215","2638","78"
"129","2639","12"
"73","2640","91"
"112","2644","57"
"52","2645","24"
"119","2646","57"
"221","2648","99"
"174","2650","25"
"81","2652","59"
"234","2654","84"
"191","2655","75"
"58","2656","18"
"282","2657","29"
"180","2659","69"
"94","2660","15"
"56","2661","7"
"191","2662","64"
"182","2663","93"
"256","2665","95"
"91","2666","74"
"10","2667","12"
"129","2671","99"
"61","2672","11"
"62","2673","96"
"209","2675","56"
"106","2676","98"
"39","2677","6"
"173","2678","0"
"218","2683","88"
"209","2684","10"
"14","2686","63"
"257","2688","73"
"235","2689","21"
"97","2693","91"
"176","2694","22"
"227","2696","22"
"193","2697","12"
"46","2699","62"
"263","2700","86"
"236","2701","17"
"202","2702","42"
"168","2703","21"
"115","2704","17"
"240","2705","50"
"287","2708","98"
"133","2709","16"
"102","2710","89"
"198","2711","50"
"197","2716","4"
"130","2717","5"
"283","2719","33"
"14","2721","39"
"263","2725","39"
"201","2726","68"
"248","2729","37"
"96","2730","21"
"257","2731","88"
"282","2733","73"
"275","2735","77"
"287","2738","26"
"48","2740","74"
"54","2741","16"
"58","2742","6"
"92","2743","35"
"259","2744","73"
"63","2746","95"
"141","2748","1"
"33","2749","30"
"258","2756","18"
"262","2758","89"
"292","2760","99"
"181","2761","99"
"240","2763","20"
"23","2765","37"
"140","2770","8"
"240","2771","51"
"227","2773","32"
"34","2775","27"
"265","2776","24"
"7","2777","8"
"56","2779","64"
"205","2780","75"
"102","2781","1"
"242","2782","12"
"191","2783","64"
"207","2785","78"
"4","2789","80"
"103","2790","51"
"151","2791","2"
"150","2792","20"
"248","2793","13"
"73","2794","95"
"183","2796","73"
"164","2800","46"
"147","2801","9"
"143","2802","11"
"96","2805","11"
"100","2806","51"
"122","2810","42"
"86","2811","28"
"236","2814","41"
"35","2817","25"
"184","2818","39"
"232","2820","74"
"229","2821","78"
"82","2822","1"
"22","2824","74"
"12","2825","41"
"212","2827","23"
"181","2828","11"
"284","2830","81"
"20","2831","91"
"79","2833","10"
"81","2834","11"
"298","2836","12"
"271","2837","57"
"61","2843","16"
"100","2844","21"
"277","2845","34"
"186","2847","100"
"293","2848","53"
"18","2849","51"
"45","2850","53"
"136","2852","31"
"74","2853","77"
"38","2857","19"
"206","2858","9"
"122","2859","10"
"96","2861","47"
"88","2864","37"
"290","2866","56"
"201","2871","68"
"99","2873","32"
"100","2874","16"
"80","2878","16"
"221","2880","39"
"93","2882","48"
"104","2883","23"
"149","2885","18"
"70","2886","32"
"133","2887","22"
"135","2891","59"
"231","2892","61"
"130","2893","37"
"150","2896","19"
"191","2899","32"
"80","2900","10"
"30","2903","6"
"136","2904","41"
"60","2905","64"
"154","2906","93"
"16","2907","17"
"39","2911","51"
"100","2912","42"
"163","2913","43"
"34","2914","18"
"279","2916","17"
"141","2917","95"
"11","2918","34"
"124","2919","96"
"205","2920","1"
"163","2923","84"
"243","2924","16"
"56","2926","53"
"123","2927","97"
"282","2929","86"
"196","2934","18"
"75","2935","90"
"198","2937","96"
"70","2940","18"
"50","2941","4"
"165","2943","65"
"122","2944","77"
"140","2945","10"
"92","2949","58"
"258","2956","46"
"103","2958","96"
"10","2959","90"
"260","2965","44"
"93","2967","49"
"151","2969","97"
"165","2971","53"
"216","2972","29"
"89","2973","41"
"109","2974","64"
"74","2975","89"
"233","2976","98"
"120","2977","25"
"274","2978","86"
"52","2979","17"
"271","2982","75"
"128","2985","40"
"245","2986","67"
"112","2987","47"
"66","2988","77"
"273","2989","35"
"200","2996","38"
"198","2999","45"
"160","3000","36"
"271","3003","0"
"3","3010","28"
"57","3011","30"
"143","3013","56"
"209","3014","48"
"109","3017","23"
"68","3018","76"
"57","3019","19"
"236","3021","13"
"75","3022","70"
"116","3023","41"
"49","3024","10"
"113","3025","94"
"43","3028","73"
"95","3031","57"
"264","3032","99"
"6","3034","56"
"165","3041","39"
"296","3043","31"
"241","3044","59"
"102","3045","6"
"133","3047","60"
"229","3049","99"
"103","3051","75"
"55","3052","85"
"217","3054","31"
"167","3055","49"
"278","3057","80"
"66","3058","23"
"4","3060","27"
"292","3061","54"
"20","3064","10"
"144","3067","71"
"173","3068","51"
"229","3070","64"
"277","3072","50"
"285","3074","70"
"231","3075","36"
"74","3076","92"
"220","3077","28"
"144","3078","65"
"7","3080","12"
"179","3081","7"
"280","3082","48"
"290","3085","42"
"68","3089","26"
"30","3092","5"
"257","3095","83"
"72","3096","0"
"215","3098","49"
"210","3099","0"
"227","3100","9"
"12","3102","80"
"294","3103","18"
"178","3106","41"
"105","3107","73"
"139","3108","18"
"11","3111","61"
