"289","156","447"
"101","157","295"
"200","158","292"
"38","159","462"
"150","160","50"
"62","161","81"
"198","162","303"
"228","163","440"
"77","164","117"
"83","165","396"
"225","166","114"
"0","167","359"
"202","168","8"
"287","169","22"
"63","170","289"
"120","171","97"
"288","172","458"
"114","173","354"
"89","174","125"
"194","175","448"
"125","176","291"
"141","177","196"
"128","178","75"
"1","179","264"
"225","180","235"
"123","181","481"
"179","182","222"
"243","183","25"
"241","184","271"
"128","185","259"
"217","186","387"
"155","187","43"
"170","188","50"
"110","189","138"
"297","190","421"
"262","191","1"
"103","192","121"
"187","193","307"
"183","194","491"
"208","195","426"
"4","196","311"
"104","197","384"
"244","198","168"
"16","199","346"
"46","200","47"
"41","201","287"
"268","202","195"
"146","203","317"
"269","204","11"
"109","205","282"
"194","206","471"
"45","207","28"
"192","208","231"
"112","209","88"
"267","210","141"
"272","211","350"
"48","212","143"
"37","213","338"
"159","214","207"
"281","215","165"
"214","216","169"
"258","217","123"
"18","218","401"
"147","219","494"
"270","220","277"
"89","221","426"
"284","222","180"
"72","223","357"
"13","224","33"
"220","225","104"
"93","226","210"
"31","227","59"
"211","228","371"
"164","229","202"
"175","230","177"
"231","231","62"
"35","232","33"
"269","233","209"
"6","234","146"
"50","235","208"
"57","236","254"
"62","237","276"
"238","238","443"
"80","239","145"
"152","240","189"
"188","241","355"
"261","242","133"
"49","243","410"
"276","244","383"
"218","245","27"
"291","246","319"
"39","247","94"
"37","248","17"
"204","249","140"
"152","250","67"
"26","251","73"
"70","252","264"
"269","253","88"
"27","254","203"
"285","255","24"
"76","256","158"
"16","257","296"
"23","258","458"
"96","259","96"
"93","260","461"
"33","261","215"
"242","262","238"
"123","263","442"
"244","264","72"
"86","265","81"
"160","266","354"
"24","267","146"
"181","268","218"
"106","269","419"
"89","270","70"
"194","271","171"
"116","272","87"
"296","273","328"
"84","274","158"
"0","275","189"
"240","276","55"
"120","277","368"
"2","278","292"
"60","279","394"
"113","280","289"
"25","281","477"
"136","282","378"
"234","283","36"
"5","284","356"
"15","285","35"
"121","286","366"
"246","287","197"
"15","288","471"
"58","289","327"
"2","290","223"
"162","291","42"
"155","292","116"
"214","293","269"
"137","294","477"
"167","295","412"
"111","296","293"
"283","297","433"
"256","298","0"
"121","299","142"
"120","300","455"
"184","301","330"
"183","302","255"
"132","303","389"
"175","304","427"
"93","305","87"
"13","306","409"
"269","307","303"
"65","308","452"
"298","309","157"
"175","310","74"
"213","311","410"
"141","312","310"
"98","313","346"
"216","314","330"
"277","315","156"
"285","316","196"
"267","317","284"
"244","318","157"
"184","319","75"
"211","320","23"
"238","321","48"
"15","322","322"
"232","323","317"
"89","324","499"
"258","325","319"
"53","326","95"
"81","327","491"
"117","328","279"
"288","329","119"
"97","330","217"
"138","331","49"
"135","332","382"
"228","333","191"
"133","334","490"
"118","335","211"
"210","336","176"
"295","337","235"
"206","338","496"
"39","339","58"
"90","340","64"
"239","341","107"
"104","342","223"
"135","343","47"
"94","344","206"
"250","345","421"
"83","346","155"
"4","347","253"
"73","348","454"
"289","349","59"
"67","350","121"
"28","351","225"
"233","352","434"
"41","353","152"
"129","354","108"
"299","355","498"
"25","356","77"
"3","357","154"
"150","358","93"
"41","359","25"
"127","360","14"
"293","361","111"
"230","362","24"
"153","363","342"
"161","364","272"
"166","365","269"
"131","366","189"
"212","367","1"
"229","368","420"
"285","369","68"
"185","370","247"
"287","371","473"
"23","372","392"
"137","373","238"
"272","374","230"
"295","375","69"
"42","376","497"
"20","377","209"
"106","378","379"
"269","379","10"
"18","380","204"
"198","381","156"
"25","382","207"
"65","383","462"
"145","384","1"
"151","385","30"
"166","386","97"
"190","387","69"
"192","388","458"
"81","389","371"
"255","390","362"
"202","391","400"
"149","392","463"
"42","393","212"
"242","394","32"
"243","395","212"
"34","396","170"
"203","397","25"
"66","398","423"
"112","399","281"
"164","400","112"
"35","401","271"
"187","402","289"
"297","403","334"
"166","404","108"
"66","405","104"
"46","406","189"
"42","407","112"
"188","408","377"
"7","409","281"
"65","410","457"
"19","411","359"
"190","412","298"
"255","413","283"
"126","414","484"
"241","415","440"
"195","416","25"
"34","417","71"
"128","418","271"
"179","419","288"
"104","420","479"
"138","421","219"
"120","422","478"
"287","423","477"
"49","424","301"
"28","425","267"
"243","426","243"
"11","427","427"
"241","428","83"
"91","429","456"
"54","430","480"
"85","431","237"
"29","432","409"
"201","433","387"
"215","434","296"
"10","435","29"
"17","436","440"
"119","437","263"
"19","438","77"
"275","439","388"
"219","440","191"
"11","441","98"
"60","442","459"
"260","443","458"
"278","444","258"
"27","445","344"
"212","446","493"
"55","447","104"
"22","448","476"
"263","449","51"
"255","450","30"
"155","451","361"
"163","452","157"
"199","453","115"
"101","454","181"
"22","455","40"
"292","456","222"
"127","457","3"
"272","458","40"
"206","459","36"
"164","460","302"
"186","461","95"
"262","462","180"
"223","463","98"
"52","464","194"
"39","465","48"
"130","466","67"
"172","467","323"
"70","468","320"
"298","469","458"
"118","470","448"
"8","471","91"
"214","472","481"
"217","473","439"
"185","474","284"
"203","475","499"
"151","476","49"
"45","477","145"
"86","478","231"
"5","479","322"
"5","480","235"
"222","481","141"
"22","482","371"
"105","483","166"
"233","484","109"
"186","485","404"
"95","486","230"
"12","487","201"
"37","488","48"
"166","489","131"
"110","490","181"
"237","491","15"
"193","492","327"
"119","493","343"
"241","494","3"
"187","495","295"
"167","496","176"
"140","497","275"
"218","498","394"
"248","499","440"
"170","500","180"
"179","501","461"
"169","502","393"
"233","503","28"
"223","504","144"
"86","505","405"
"86","506","496"
"179","507","91"
"192","508","211"
"142","509","325"
"209","510","52"
"25","511","446"
"32","512","316"
"288","513","347"
"136","514","154"
"60","515","70"
"8","516","235"
"217","517","2"
"60","518","96"
"290","519","400"
"95","520","225"
"204","521","98"
"38","522","234"
"100","523","463"
"47","524","293"
"237","525","229"
"128","526","370"
"136","527","353"
"174","528","416"
"39","529","84"
"190","530","460"
"168","531","66"
"116","532","135"
"205","533","274"
"147","534","140"
"117","535","292"
"132","536","274"
"251","537","359"
"127","538","70"
"90","539","147"
"14","540","272"
"222","541","52"
"291","542","89"
"105","543","233"
"32","544","138"
"166","545","14"
"138","546","104"
"180","547","159"
"100","548","250"
"133","549","138"
"206","550","147"
"109","551","245"
"45","552","20"
"124","553","83"
"131","554","334"
"36","555","117"
"56","556","341"
"205","557","483"
"66","558","222"
"220","559","382"
"121","560","193"
"71","561","376"
"45","562","183"
"81","563","230"
"243","564","23"
"182","565","157"
"93","566","373"
"108","567","153"
"205","568","291"
"216","569","256"
"284","570","398"
"251","571","387"
"58","572","268"
"270","573","161"
"256","574","416"
"228","575","350"
"234","576","311"
"24","577","339"
"205","578","121"
"28","579","495"
"211","580","386"
"44","581","386"
"238","582","289"
"75","583","436"
"270","584","74"
"115","585","396"
"232","586","362"
"203","587","376"
"196","588","358"
"116","589","348"
"257","590","454"
"206","591","239"
"67","592","369"
"254","593","34"
"185","594","27"
"210","595","393"
"258","596","63"
"34","597","87"
"76","598","45"
"150","599","4"
"226","600","139"
"296","601","154"
"277","602","441"
"115","603","456"
"65","604","208"
"116","605","252"
"76","606","343"
"154","607","410"
"184","608","323"
"243","609","114"
"24","610","323"
"185","611","65"
"282","612","40"
"51","613","344"
"107","614","339"
"41","615","348"
"113","616","70"
"118","617","108"
"25","618","256"
"133","619","276"
"185","620","7"
"50","621","30"
"88","622","125"
"80","623","427"
"103","624","196"
"98","625","283"
"186","626","168"
"277","627","72"
"289","628","399"
"23","629","120"
"257","630","371"
"153","631","415"
"236","632","488"
"202","633","247"
"27","634","368"
"125","635","236"
"235","636","358"
"77","637","443"
"246","638","14"
"20","639","403"
"275","640","402"
"132","641","141"
"21","642","345"
"297","643","208"
"95","644","12"
"199","645","121"
"171","646","182"
"277","647","173"
"284","648","362"
"215","649","483"
"248","650","379"
"259","651","34"
"103","652","413"
"101","653","491"
"104","654","265"
"16","655","233"
"90","656","344"
"17","657","365"
"120","658","323"
"162","659","275"
"62","660","158"
"212","661","133"
"159","662","278"
"124","663","199"
"234","664","76"
"4","665","6"
"145","666","252"
"22","667","6"
"108","668","49"
"75","669","382"
"269","670","495"
"180","671","229"
"136","672","75"
"174","673","484"
"49","674","339"
"170","675","176"
"131","676","250"
"194","677","80"
"179","678","102"
"8","679","408"
"189","680","104"
"113","681","299"
"135","682","417"
"227","683","309"
"125","684","376"
"278","685","213"
"68","686","248"
"32","687","119"
"32","688","417"
"106","689","303"
"12","690","258"
"46","691","194"
"299","692","93"
"78","693","290"
"195","694","481"
"16","695","372"
"263","696","445"
"214","697","168"
"7","698","232"
"1","699","313"
"273","700","90"
"50","701","36"
"255","702","322"
"285","703","210"
"181","704","498"
"259","705","82"
"119","706","458"
"225","707","321"
"186","708","339"
"1","709","254"
"117","710","409"
"217","711","391"
"27","712","177"
"59","713","56"
"132","714","60"
"109","715","210"
"75","716","150"
"139","717","103"
"20","718","407"
"244","719","250"
"220","720","377"
"224","721","87"
"259","722","401"
"245","723","480"
"153","724","240"
"254","725","341"
"195","726","137"
"222","727","471"
"248","728","224"
"268","729","122"
"184","730","82"
"76","731","381"
"126","732","378"
"64","733","261"
"57","734","302"
"107","735","237"
"125","736","464"
"214","737","483"
"283","738","288"
"186","739","485"
"2","740","162"
"63","741","323"
"225","742","257"
"258","743","380"
"211","744","416"
"176","745","132"
"201","746","219"
"67","747","151"
"52","748","147"
"144","749","179"
"182","750","171"
"114","751","0"
"70","752","106"
"140","753","374"
"174","754","40"
"53","755","367"
"70","756","283"
"273","757","53"
"112","758","176"
"93","759","23"
"62","760","417"
"215","761","438"
"212","762","434"
"272","763","424"
"23","764","69"
"287","765","121"
"275","766","251"
"243","767","237"
"164","768","397"
"190","769","491"
"177","770","239"
"210","771","163"
"155","772","183"
"195","773","160"
"140","774","290"
"265","775","223"
"44","776","88"
"97","777","311"
"177","778","372"
"272","779","64"
"107","780","361"
"182","781","84"
"148","782","130"
"49","783","161"
"247","784","64"
"227","785","372"
"258","786","426"
"23","787","364"
"28","788","244"
"199","789","180"
"87","790","333"
"160","791","393"
"279","792","343"
"228","793","446"
"294","794","30"
"288","795","366"
"96","796","285"
"298","797","17"
"188","798","67"
"178","799","74"
"196","800","122"
"155","801","426"
"24","802","239"
"167","803","397"
"165","804","165"
"218","805","332"
"172","806","83"
"28","807","348"
"278","808","112"
"75","809","491"
"57","810","31"
"34","811","314"
"37","812","465"
"282","813","126"
"56","814","403"
"111","815","224"
"15","816","212"
"50","817","327"
"107","818","281"
"91","819","118"
"95","820","49"
"118","821","406"
"98","822","497"
"186","823","386"
"110","824","434"
"173","825","155"
"31","826","244"
"186","827","242"
"276","828","280"
"194","829","141"
"236","830","23"
"247","831","109"
"165","832","477"
"101","833","174"
"261","834","136"
"255","835","273"
"217","836","285"
"75","837","3"
"235","838","375"
"209","839","219"
"93","840","247"
"195","841","208"
"4","842","74"
"69","843","8"
"158","844","360"
"177","845","327"
"296","846","20"
"191","847","18"
"218","848","199"
"125","849","243"
"229","850","106"
"263","851","146"
"183","852","444"
"100","853","298"
"92","854","38"
"186","855","83"
"265","856","242"
"21","857","398"
"146","858","219"
"236","859","234"
"210","860","273"
"51","861","31"
"87","862","299"
"84","863","162"
"79","864","33"
"271","865","40"
"57","866","169"
"75","867","74"
"151","868","340"
"268","869","12"
"39","870","109"
"289","871","166"
"60","872","233"
"254","873","107"
"200","874","381"
"74","875","297"
"202","876","252"
"64","877","131"
"3","878","153"
"98","879","79"
"6","880","481"
"151","881","164"
"75","882","68"
"15","883","174"
"234","884","265"
"71","885","78"
"188","886","83"
"7","887","36"
"134","888","142"
"173","889","115"
"212","890","39"
"12","891","338"
"122","892","116"
"100","893","314"
"89","894","195"
"281","895","85"
"14","896","393"
"41","897","212"
"41","898","454"
"264","899","295"
"222","900","236"
"81","901","13"
"137","902","186"
"263","903","119"
"154","904","157"
"150","905","19"
"111","906","454"
"62","907","454"
"146","908","474"
"48","909","250"
"55","910","31"
"60","911","105"
"19","912","17"
"146","913","264"
"54","914","376"
"116","915","379"
"271","916","119"
"235","917","367"
"17","918","457"
"12","919","181"
"235","920","449"
"152","921","251"
"260","922","318"
"92","923","374"
"274","924","175"
"206","925","238"
"88","926","79"
"20","927","10"
"269","928","311"
"223","929","429"
"91","930","166"
"181","931","443"
"244","932","419"
"229","933","7"
"120","934","70"
"68","935","93"
"292","936","351"
"233","937","171"
"49","938","495"
"265","939","421"
"60","940","371"
"255","941","306"
"171","942","185"
"48","943","51"
"63","944","161"
"137","945","4"
"202","946","405"
"155","947","16"
"108","948","208"
"182","949","116"
"121","950","460"
"260","951","173"
"105","952","76"
"59","953","439"
"273","954","380"
"159","955","343"
"168","956","0"
"295","957","122"
"219","958","0"
"79","959","165"
"185","960","295"
"216","961","485"
"101","962","494"
"175","963","127"
"1","964","347"
"260","965","386"
"217","966","48"
"111","967","112"
"70","968","35"
"117","969","68"
"284","970","468"
"103","971","407"
"197","972","48"
"259","973","96"
"227","974","429"
"57","975","81"
"16","976","373"
"1","977","328"
"257","978","318"
"93","979","180"
"257","980","322"
"38","981","216"
"209","982","249"
"59","983","477"
"0","984","406"
"241","985","11"
"226","986","422"
"28","987","341"
"232","988","307"
"212","989","497"
"23","990","35"
"41","991","142"
"11","992","31"
"245","993","409"
"16","994","300"
"56","995","209"
"50","996","310"
"285","997","77"
"241","998","1"
