"154","84","1970-01-18 12:30:18","2302.66","36","Ordered","https://www.daniel.com/"
"155","325","1980-08-08 19:53:44","4682.33","82","Delivered","http://henry.com/"
"156","485","1994-08-05 19:00:27","4139.18","18","Ordered","https://robinson.com/"
"157","421","2014-01-14 18:56:21","4961.13","70","Delivered","http://rogers.com/"
"158","416","1979-12-11 09:10:07","1212.46","61","Delivered","https://www.parker.com/"
"159","201","2017-07-02 01:52:47","3041.75","28","Ordered","http://www.farley.com/"
"160","61","1979-03-20 10:58:32","1239.11","51","Delivered","http://www.middleton.com/"
"161","126","1987-12-09 02:25:47","447.78","52","In Transit","http://www.stanley.com/"
"162","417","1978-09-04 05:17:05","3728.94","8","In Transit","http://www.payne.biz/"
"163","14","1980-10-03 06:27:15","1884.30","85","In Transit","https://www.peterson.com/"
"164","102","1990-04-16 20:51:55","4402.53","46","In Transit","http://www.woodard.com/"
"165","424","1990-09-20 20:18:57","4942.68","80","Ordered","http://smith.net/"
"166","454","1975-03-11 08:54:38","864.48","32","Delivered","http://reyes-kelly.com/"
"167","164","1977-07-14 17:25:06","3429.11","84","Ordered","https://www.campbell-glenn.biz/"
"168","322","1989-08-01 05:06:41","1713.19","8","Ordered","https://richards-shelton.com/"
"169","402","2013-07-13 14:38:06","27.40","81","Delivered","http://manning-bradshaw.com/"
"170","179","1996-11-25 05:08:45","4764.49","9","Ordered","http://wilson.com/"
"171","272","1999-03-22 23:10:14","2160.14","100","In Transit","http://www.combs-davis.com/"
"172","40","1971-06-14 16:13:05","4694.27","84","In Transit","https://nichols.com/"
"173","494","1977-07-30 04:45:49","2368.99","36","In Transit","https://alexander.com/"
"174","38","1981-09-19 19:50:48","1716.18","35","Delivered","http://mcdaniel.com/"
"175","426","1999-03-15 13:58:43","801.17","66","Delivered","https://www.forbes.net/"
"176","496","2020-06-13 17:28:41","3112.25","4","In Transit","https://davis.com/"
"177","196","1996-03-27 10:57:44","3804.54","28","Delivered","http://haynes-gomez.org/"
"178","447","1994-03-05 03:37:32","3324.42","28","Delivered","https://downs.com/"
"179","79","1974-05-06 20:42:50","4548.21","17","In Transit","https://www.gilbert.biz/"
"180","374","1983-06-22 04:13:10","4648.74","39","In Transit","http://www.sullivan.info/"
"181","76","1982-04-19 22:00:23","594.71","42","Ordered","https://www.farmer.com/"
"182","376","1975-08-03 22:12:54","1404.63","17","In Transit","http://www.cross.com/"
"183","36","2003-01-09 18:01:23","3161.15","65","Delivered","https://collins.biz/"
"184","381","1998-06-19 17:22:09","2474.59","14","In Transit","http://love.com/"
"185","243","1989-01-08 13:18:23","4362.14","84","Ordered","http://www.wright.info/"
"186","282","1984-09-12 13:56:59","1521.61","24","In Transit","http://martin.com/"
"187","51","2013-02-14 02:51:22","1696.72","47","In Transit","https://www.mitchell-williams.biz/"
"188","420","2003-03-15 19:54:44","4979.09","6","In Transit","https://braun.com/"
"189","81","2011-12-19 01:45:03","2188.67","11","Ordered","http://davidson.com/"
"190","394","2002-06-11 21:56:50","4602.43","18","Ordered","http://www.weiss-rodriguez.info/"
"191","148","2020-12-11 14:11:30","1258.23","20","Delivered","http://pena-washington.com/"
"192","29","2006-01-28 06:08:16","2806.51","53","In Transit","http://www.page-valenzuela.org/"
"193","124","2019-03-12 14:57:20","3714.11","45","Ordered","http://porter-keith.com/"
"194","306","2018-03-07 12:20:23","4452.64","2","Ordered","https://www.taylor-gray.org/"
"195","261","1990-04-30 01:33:12","812.37","79","In Transit","http://www.montgomery.com/"
"196","362","2010-03-31 03:51:30","1150.75","30","In Transit","http://welch.com/"
"197","229","1980-12-03 16:01:04","1317.24","14","Ordered","http://harper.com/"
"198","454","1978-11-08 05:50:29","4134.71","30","Delivered","https://www.simmons-richmond.biz/"
"199","245","1971-12-23 09:15:39","2470.18","78","Ordered","http://miller-lee.com/"
"200","137","2016-05-06 22:09:25","238.40","14","In Transit","https://www.nichols.com/"
"201","240","1977-02-20 02:13:16","1381.72","17","In Transit","http://www.french.net/"
"202","130","2008-05-31 06:10:20","791.80","46","Delivered","https://www.rogers.com/"
"203","136","2006-03-12 19:09:44","268.56","47","Ordered","https://smith.info/"
"204","126","1975-12-18 15:39:08","2662.81","96","Delivered","http://www.buchanan.biz/"
"205","354","2017-01-27 11:54:54","4072.88","68","In Transit","https://crawford-williams.com/"
"206","241","1993-08-06 11:55:26","3224.10","2","Ordered","http://www.castro-reed.com/"
"207","279","1974-02-03 05:57:58","1612.08","44","Delivered","https://www.bell-ramirez.com/"
"208","332","1994-08-10 05:54:20","3054.45","13","Ordered","https://krause-perez.com/"
"209","276","2001-07-29 00:56:13","2930.92","39","In Transit","https://torres.com/"
"210","494","2003-10-15 03:39:56","2017.05","25","In Transit","http://www.gutierrez.com/"
"211","323","1972-11-16 03:44:06","2320.66","9","Ordered","http://chavez-moore.biz/"
"212","218","1999-11-17 23:30:01","4069.95","74","Ordered","http://www.evans.org/"
"213","203","2018-10-25 09:29:49","4588.64","9","Delivered","http://www.huber-church.biz/"
"214","274","1972-10-26 06:04:46","4206.60","11","Ordered","http://www.flynn.com/"
"215","99","1976-11-15 18:01:34","895.38","85","In Transit","http://kelly-elliott.com/"
"216","192","2017-07-08 13:38:55","891.52","24","Ordered","https://www.hawkins.com/"
"217","403","2021-10-03 00:38:31","4403.17","95","Delivered","http://vargas.org/"
"218","74","1983-01-05 23:29:29","573.42","82","In Transit","https://craig.com/"
"219","96","1989-01-12 09:18:55","650.31","56","Ordered","http://www.schmidt.com/"
"220","396","2004-09-12 11:18:52","371.91","4","Delivered","https://www.white.biz/"
"221","383","1981-08-17 02:04:06","71.42","10","Delivered","https://www.wilkinson.com/"
"222","479","2015-03-18 00:36:16","4682.88","67","Delivered","http://www.lloyd.biz/"
"223","213","1990-11-13 10:09:38","1402.62","22","Ordered","http://lowe.org/"
"224","370","1988-06-05 17:29:20","1110.81","6","Ordered","http://mckinney.com/"
"225","412","1996-02-12 23:25:34","1784.06","69","In Transit","http://www.thompson.com/"
"226","387","2014-06-11 18:30:21","4187.95","6","Delivered","http://west-hernandez.com/"
"227","14","2011-02-01 00:05:02","4215.89","100","In Transit","https://davidson.com/"
"228","427","2004-07-21 14:14:14","1092.82","25","Ordered","https://daniel-sanchez.info/"
"229","339","2017-01-14 12:07:21","3880.28","62","Delivered","http://lynch.com/"
"230","29","2008-06-26 14:55:31","1727.03","81","In Transit","https://johnson.com/"
"231","47","2010-11-27 21:48:25","2647.19","51","In Transit","http://www.glover-mejia.com/"
"232","489","1995-12-06 20:51:14","2224.09","0","Delivered","https://www.rich.com/"
"233","96","2016-10-06 11:00:07","4588.89","19","Delivered","https://www.burton-atkins.com/"
"234","493","1973-04-10 18:56:50","1501.88","72","Delivered","https://www.lawrence-olsen.net/"
"235","459","2015-12-22 22:11:04","1904.52","40","Delivered","https://www.munoz.com/"
"236","310","1975-01-22 15:21:54","4738.37","24","Delivered","http://orozco.com/"
"237","315","2015-10-21 11:02:04","4906.97","2","Ordered","http://rivera-perez.com/"
"238","150","2007-02-24 04:28:29","3141.94","37","Ordered","https://robinson-roberts.com/"
"239","207","1983-01-26 03:06:40","725.47","96","Delivered","https://hernandez-ramsey.net/"
"240","267","2014-12-25 12:46:22","3227.43","10","In Transit","http://taylor.com/"
"241","278","1992-05-14 21:29:19","903.67","19","Ordered","https://lester-mcdonald.com/"
"242","365","2004-06-20 19:21:44","4931.01","13","Ordered","https://www.miller-hampton.com/"
"243","43","2012-08-07 04:37:39","2915.66","40","Delivered","http://kirk.org/"
"244","376","1995-05-17 16:37:39","713.25","57","In Transit","https://www.patterson.biz/"
"245","448","1978-11-12 21:43:10","4703.76","19","In Transit","https://lewis.com/"
"246","148","1980-09-02 17:00:36","3209.02","29","Delivered","http://www.rodriguez-malone.org/"
"247","471","1998-04-26 00:09:58","1551.54","17","In Transit","http://oconnor.com/"
"248","117","2000-02-09 04:43:59","2851.78","68","Delivered","http://www.mitchell.net/"
"249","92","2009-04-05 23:09:19","2802.02","25","Delivered","https://www.giles.com/"
"250","437","2012-10-30 20:59:49","951.21","24","Ordered","http://www.mcfarland.com/"
"251","425","2021-01-09 00:07:46","1106.82","52","Ordered","http://evans.com/"
"252","322","1998-04-11 07:20:11","1645.04","91","Delivered","https://peck.info/"
"253","272","1977-02-12 22:40:20","1452.97","41","Ordered","https://hopkins.com/"
"254","64","2006-10-08 02:03:50","771.35","25","In Transit","https://www.bullock.com/"
"255","167","2019-10-10 14:25:35","2792.56","49","In Transit","https://young-boyd.com/"
"256","453","1980-02-04 15:44:08","4492.99","0","Ordered","https://www.martinez-patel.com/"
"257","389","2000-03-14 18:50:39","1352.97","74","In Transit","http://chan-ross.com/"
"258","30","1987-02-17 19:55:27","242.52","100","Delivered","https://www.middleton-morris.org/"
"259","182","1986-01-25 07:40:13","4008.53","85","Ordered","http://perez.com/"
"260","213","2016-05-26 11:32:28","1863.93","26","In Transit","https://nguyen.com/"
"261","17","2008-12-03 05:49:55","2192.79","37","In Transit","https://www.harper.org/"
"262","73","1982-07-19 19:23:30","3543.40","4","Ordered","http://www.gonzalez-robinson.biz/"
"263","97","1975-11-14 02:14:49","619.70","80","Delivered","http://jones.net/"
"264","306","2019-04-24 09:36:51","2842.12","35","In Transit","http://www.walker-huynh.com/"
"265","174","1984-03-27 15:44:22","1039.55","33","In Transit","http://chaney.org/"
"266","323","1990-03-29 19:48:28","177.30","79","Delivered","https://www.cain.net/"
"267","12","1973-05-21 06:30:41","314.01","10","Ordered","http://garcia-nolan.info/"
"268","164","1990-06-19 09:13:14","2537.30","9","In Transit","http://lee.net/"
"269","60","1999-02-14 21:00:49","1371.50","21","Ordered","http://www.ibarra-cooper.com/"
"270","35","2008-01-29 04:11:42","4427.60","79","Delivered","https://www.chavez-nelson.com/"
"271","162","1980-02-19 12:36:04","674.23","23","Ordered","https://johnson-cruz.biz/"
"272","377","1992-02-06 22:47:12","1746.56","98","In Transit","http://williams-brooks.com/"
"273","271","1987-03-31 09:21:56","4569.49","20","Ordered","https://www.everett.info/"
"274","168","1998-12-29 14:22:42","1726.25","80","Ordered","http://sanchez.com/"
"275","463","1996-07-24 14:49:51","3485.46","17","Delivered","https://www.shaffer-brady.com/"
"276","433","1994-10-13 14:01:40","4218.13","71","In Transit","https://www.martin.info/"
"277","174","1974-09-02 20:51:42","1696.93","78","Ordered","http://henderson-campos.com/"
"278","350","1991-04-14 08:09:40","3827.00","90","Ordered","https://aguilar-lowe.com/"
"279","48","2010-03-22 05:39:03","2078.84","40","In Transit","http://www.wright.com/"
"280","42","2000-11-03 22:59:06","1765.86","18","Ordered","http://castro.com/"
"281","85","2003-01-23 05:06:04","1792.78","14","Delivered","http://www.robles.org/"
"282","231","1976-04-01 21:22:49","2810.93","57","Delivered","http://www.smith.biz/"
"283","168","2018-05-08 12:43:01","2907.09","97","Ordered","https://www.carpenter-wells.org/"
"284","56","1989-12-26 07:06:22","788.24","68","In Transit","https://hayes.info/"
"285","232","1998-06-22 13:19:30","3091.25","67","In Transit","https://www.vasquez.biz/"
"286","171","1971-01-18 10:18:57","2748.86","5","Delivered","https://www.wright-rowland.biz/"
"287","401","2010-10-08 12:45:17","565.59","86","Delivered","http://pacheco-vasquez.com/"
"288","168","2013-05-03 05:23:42","391.06","80","In Transit","http://www.contreras.org/"
"289","401","2010-02-14 12:16:30","294.33","79","Delivered","https://tucker.com/"
"290","261","1990-07-24 07:31:15","3061.64","64","In Transit","http://smith.info/"
"291","43","1995-06-03 20:25:31","504.39","26","Delivered","https://foster.info/"
"292","257","1994-10-20 00:14:10","1836.97","50","Ordered","http://www.hill-diaz.com/"
"293","380","1976-05-01 04:38:15","3639.48","3","Delivered","https://boyer.com/"
"294","12","1970-07-25 20:35:16","2637.20","87","Ordered","http://perez-ford.com/"
"295","218","1977-02-12 12:32:12","3547.98","44","Delivered","http://www.boyle.info/"
"296","12","2007-08-05 05:33:12","2670.33","74","In Transit","https://cox.com/"
"297","482","1982-02-27 00:44:37","2004.56","53","Ordered","https://mclaughlin.org/"
"298","57","1998-07-26 02:01:06","74.46","59","In Transit","http://www.young.com/"
"299","188","2006-09-16 01:32:26","3649.35","89","Delivered","https://navarro.com/"
"300","449","1994-02-28 21:07:49","1684.41","66","Ordered","https://stewart.com/"
"301","106","2021-11-05 04:42:51","3853.30","96","In Transit","https://www.jones.com/"
"302","399","1986-11-01 03:21:17","3931.16","26","Ordered","https://bowers.com/"
"303","472","1977-08-30 18:39:59","2866.41","43","Delivered","https://perez-williams.com/"
"304","211","1982-07-30 08:30:04","2975.08","22","In Transit","http://rivera.com/"
"305","389","1987-12-20 19:33:44","684.22","55","Ordered","https://smith.com/"
"306","143","2014-11-18 04:45:20","1134.07","25","In Transit","http://olson.com/"
"307","460","2000-04-20 08:05:32","2562.32","51","Delivered","https://www.meyer-bradshaw.com/"
"308","382","2013-05-26 14:03:24","1499.98","43","In Transit","http://arnold-johnson.com/"
"309","321","2017-11-10 01:38:03","3173.66","42","Delivered","https://bradshaw.info/"
"310","39","1982-11-19 23:38:25","3395.66","80","Ordered","https://www.bullock.com/"
"311","293","1972-08-22 13:27:59","2211.55","56","Ordered","http://brown-dorsey.com/"
"312","338","1991-05-25 18:47:00","4603.91","43","Ordered","https://taylor.biz/"
"313","382","2013-09-02 02:52:38","3642.15","64","Delivered","http://wong.com/"
"314","372","2011-08-04 17:59:20","1487.52","66","Delivered","http://www.lambert.biz/"
"315","286","1973-07-20 13:34:18","144.82","37","Ordered","https://www.mueller.biz/"
"316","319","2003-10-28 01:58:50","2598.59","85","Ordered","https://schmidt.info/"
"317","113","2007-03-11 01:13:07","426.18","11","Delivered","https://norris.com/"
"318","485","2000-04-04 18:20:10","285.33","54","Delivered","https://www.powers-baker.com/"
"319","27","1976-12-06 22:42:25","70.16","73","In Transit","https://martinez-lawrence.info/"
"320","279","2006-07-22 18:58:48","2680.49","44","Delivered","https://www.black-reese.org/"
"321","254","1983-11-25 07:10:10","1289.85","87","In Transit","https://www.valdez.com/"
"322","220","1997-11-14 20:54:21","3222.35","21","In Transit","http://www.riley.com/"
"323","133","1971-04-03 22:04:46","2190.17","83","Delivered","https://chen.org/"
"324","120","1977-03-04 02:28:54","4734.21","14","Delivered","https://james-simpson.biz/"
"325","85","1986-04-14 07:51:12","3311.08","59","In Transit","https://www.peterson.info/"
"326","180","1989-10-25 05:31:05","1692.22","89","Ordered","https://gomez-mckinney.org/"
"327","468","1973-03-02 04:53:06","4896.39","45","In Transit","https://www.rodriguez-soto.org/"
"328","216","1995-03-02 02:36:18","3756.85","4","Ordered","https://ewing.info/"
"329","5","1993-11-10 00:42:16","3736.73","41","In Transit","https://beck.com/"
"330","376","1988-06-17 12:18:34","879.67","74","Delivered","http://www.curtis-boone.net/"
"331","38","2009-04-29 22:48:20","1453.99","88","Delivered","https://www.larson-taylor.biz/"
"332","49","1975-10-20 08:08:05","4178.20","100","In Transit","https://cline.com/"
"333","205","1976-10-31 22:45:34","3080.07","87","Delivered","https://spence.com/"
